Error initializing card - 1
:2107 ArduSailor Starting...
:2109 Initializing I2C devices...
:8830 Testing device connections...
:8833 MPU6050 connection successful
:8835 Initializing DMP...
:9908 Enabling DMP...
:9910 DMP ready! Waiting for first interrupt...
000000:9912 Rudder to 90
000000:10283 Winch to 115
000000:15497 Enabling GPS...
000000:15499 Done. System ready.
4155.25N, 08737.80W, 41.920886, -87.630104, 880, 1.90, 152.40, 159.65, 117, 14155.25N, 08737.80W, 41.920871, -87.630096, 459, 1.90, 163.40, 159.03, 127, 190.98, 8.90, 100, 71, 11.31, 1023
4155.25N, 08737.80W, 41.920860, -87.630088, 1108, 2.00, 162.60, 159.61, 111, 192.58, 7.78, 100, 71, 11.31, 1036
4155.25N, 08737.80W, 41.920845, -87.630081, 618, 1.90, 165.80, 162.61, 108, 206.38, 6.36, 100, 71, 11.31, 1049
4155.24N, 08737.80W, 41.920829, -87.630081, 262, 1.80, 166.00, 176.19, 107, 215.32, 5.04, 101, 71, 11.31, 1060
4155.24N, 08737.80W, 41.920822, -87.630081, 915, 1.70, 177.30, 198.80, 60, 213.26, 55.48, 98, 83, 11.31, 1069
4155.24N, 08737.80W, 41.920822, -87.630081, 4078, 1.70, 177.30, 307.37, 352, 213.26, 55.48, 90, 110, 11.31, 1070
4155.24N, 08737.80W, 41.920806, -87.630088, 1595, 2.00, 209.20, 324.04, 342, 4155.24N, 08737.80W, 41.920814, -87.630119, 617, 0.00, 312.60, 314.90, 318, 210.76, 52.71, 101, 98, 11.32, 1091
4155.24N, 08737.80W, 41.920818, -87.630119, 123, 0.00, 312.60, 315.40, 322, 210.56, 53.36, 103, 98, 11.31, 1102
4155.24N, 08737.80W, 41.920818, -87.630119, 737, 0.00, 312.60, 328.34, 336, 210.56, 53.36, 103, 98, 11.31, 1113
4155.24N, 08737.80W, 41.920818, -87.630119, 243, 0.00, 312.60, 322.35, 336, 210.56, 53.36, 103, 98, 11.32, 1126
4155.24N, 08737.80W, 41.920822, -87.630119, 858, 0.00, 312.60, 322.32, 338, 210.25, 53.69, 103, 98, 11.31, 1139
4155.24N, 08737.80W, 41.920822, -87.630119, 443, 0.00, 312.60, 297.03, 335, 210.25, 53.69, 105, 98, 11.31, 1151
4155.24N, 08737.80W, 41.920822, -87.630119, 572, 0.00, 312.60, 228.78, 25, 210.25, 53.69, 76, 110, 11.31, 1170
4155.24N, 08737.80W, 41.920822, -87.630119, 125, 0.00, 312.60, 233.22, 10, 214155.24N, 08737.80W, 41.920822, -87.630119, 778, 0.00, 312.60, 325.98, 0, 2104155.24N, 08737.80W, 41.920822, -87.630119, 375, 0.00, 312.60, 331.79, 348, 210.25, 53.69, 107, 110, 11.32, 1210
4155.24N, 08737.80W, 41.920822, -87.630119, 936, 0.00, 312.60, 333.02, 348, 210.25, 53.69, 105, 110, 11.32, 1222
4155.24N, 08737.80W, 41.920822, -87.630119, 489, 0.00, 312.60, 329.15, 327, 210.25, 53.69, 103, 110, 11.32, 1234
4155.24N, 08737.80W, 41.920822, -87.630119, 1124, 0.00, 312.60, 330.34, 320, 210.25, 53.69, 103, 99, 11.31, 1245
4155.24N, 08737.80W, 41.920822, -87.630119, 741, 0.00, 312.60, 325.99, 337, 210.25, 53.69, 103, 99, 11.32, 1258
4155.24N, 08737.80W, 41.920822, -87.630119, 362, 0.00, 312.60, 306.14, 335, 210.25, 53.69, 105, 110, 11.31, 1267
4155.24N, 08737.80W, 41.920822, -87.630119, 879, 0.00, 312.60, 319.21, 351, 210.25, 53.69, 105, 110, 11.31, 1278
4155.24N, 08737.80W, 41.920822, -87.630119, 561, 0.00, 312.60, 294.35, 1, 210.25, 53.69, 73, 110, 11.31, 1289
4155.24N, 08737.80W, 41.920822, -87.630119, 121, 0.00, 312.60, 273.22, 19, 210.25, 53.69, 75, 110, 11.31, 1301
4155.24N, 08737.80W, 41.920822, -87.630119, 739, 0.00, 312.60, 274.15, 20, 210.25, 53.69, 75, 110, 11.31, 1314
4155.24N, 08737.80W, 41.920822, -87.630119, 346, 0.00, 312.60, 257.83, 37, 210.25, 53.69, 78, 94, 11.31, 1333
4155.24N, 08737.80W, 41.920822, -87.630119, 363, 0.00, 312.60, 236.83, 55, 210.25, 53.69, 80, 94, 11.31, 1344
4155.24N, 08737.80W, 41.920822, -87.630119, 1015, 0.00, 312.60, 229.31, 35, 210.25, 53.69, 77, 94, 11.31, 1355
4155.24N, 08737.80W, 41.920822, -87.630119, 320, 0.00, 312.60, 213.04, 6, 210.25, 53.69, 73, 110, 11.31, 1360
4155.24N, 08737.80W, 41.920822, -87.630119, 267, 0.00, 312.60, 213.76, 334, 210.25, 53.69, 105, 110, 11.31, 1369
4155.24N, 08737.80W, 41.920822, -87.630119, 1071, 0.00, 312.60, 214.77, 343, 210.25, 53.69, 105, 110, 11.31, 1381
4155.24N, 08737.80W, 41.920822, -87.630119, 254, 0.00, 312.60, 224.13, 323, 210.25, 53.69, 103, 99, 11.31, 1390
4155.24N, 08737.80W, 41.920822, -87.630119, 201, 0.00, 312.60, 215.68, 309, 210.25, 53.69, 100, 99, 11.31, 1401
4155.24N, 08737.80W, 41.920822, -87.630119, 875, 0.00, 312.60, 221.34, 318, 210.25, 53.69, 101, 99, 11.32, 1412
4155.24N, 08737.80W, 41.920822, -87.630119, 536, 0.00, 312.60, 239.59, 329, 210.25, 53.69, 103, 99, 11.32, 1422
4155.24N, 08737.80W, 41.920822, -87.630119, 299, 0.00, 312.60, 216.43, 10, 210.25, 53.69, 74, 106, 11.31, 1431
4155.24N, 08737.80W, 41.920822, -87.630119, 242, 0.00, 312.60, 199.19, 359, 210.25, 53.69, 107, 106, 11.32, 1442
4155.24N, 08737.80W, 41.920822, -87.630119, 1102, 0.00, 312.60, 197.24, 0, 210.25, 53.69, 73, 106, 11.31, 1452
4155.24N, 08737.81W, 41.920806, -87.630165, 584, 0.80, 224.50, 203.60, 1, 207.91, 50.71, 100, 106, 11.31, 1462
4155.24N, 08737.81W, 41.920806, -87.630165, 262, 1.30, 235.70, 257.08, 1, 207.91, 50.71, 100, 106, 11.32, 1475
4155.24N, 08737.81W, 41.920806, -87.630172, 856, 1.20, 259.00, 282.68, 356, 207.44, 50.45, 100, 106, 11.31, 1488
07.44, 50.45, 100, 106, 11.31, 1500
4155.24N, 08737.81W, 41.920806, -87.630172, 1016, 0.00, 282.30, 323.43, 349, 207.44, 50.45, 105, 106, 11.32, 1511
4155.24N, 08737.81W, 41.920806, -87.630180, 575, 0.00, 282.30, 324.45, 355, 206.29, 49.94, 107, 106, 11.31, 1522
4155.24N, 08737.81W, 41.920806, -87.630180, 123, 0.00, 282.30, 330.12, 354, 206.29, 49.94, 107, 106, 11.31, 1535
4155.24N, 08737.81W, 41.920806, -87.630180, 811, 0.00, 282.30, 328.43, 353, 206.29, 49.94, 107, 106, 11.32, 1547
4155.24N, 08737.81W, 41.920806, -87.630187, 379, 0.00, 282.30, 324.95, 353, 205.61, 49.69, 105, 106, 11.31, 1559
4155.24N, 08737.81W, 41.920806, -87.630187, 932, 0.00, 282.30, 317.15, 356, 205.61, 49.69, 107, 106, 11.31, 1566
4155.24N, 08737.81W, 41.920806, -87.630187, 619, 0.00, 282.30, 326.46, 0, 205.61, 49.69, 73, 106, 11.32, 1576
4155.24N, 08737.81W, 41.920806, -87.630187, 501, 0.00, 282.30, 338.91, 347, 205.61, 49.69, 107, 106, 11.32, 1603
4155.24N, 08737.81W, 41.920806, -87.630187, 121, 0.00, 282.30, 330.54, 347, 205.61, 49.69, 105, 106, 11.31, 1612
4155.24N, 08737.81W, 41.920806, -87.630187, 618, 0.00, 282.30, 342.55, 332, 205.61, 49.69, 103, 106, 11.31, 1624
4155.24N, 08737.81W, 41.920806, -87.630187, 240, 0.00, 282.30, 351.87, 329, 205.61, 49.69, 104, 106, 11.31, 1634
4155.24N, 08737.81W, 41.920806, -87.630187, 1020, 0.00, 282.30, 342.70, 299, 205.61, 49.69, 99, 91, 11.32, 1643
4155.24N, 08737.81W, 41.920806, -87.630187, 219, 0.00, 282.30, 347.06, 306, 205.61, 49.69, 100, 102, 11.31, 1650
4155.24N, 08737.81W, 41.920806, -87.630187, 1628, 0.00, 282.30, 348.93, 334, 205.61, 49.69, 104, 104, 11.31, 1657
4155.24N, 08737.81W, 41.920806, -87.630187, 266, 0.00, 282.30, 335.24, 342, 205.61, 49.69, 106, 104, 11.31, 1668
4155.24N, 08737.81W, 41.920806, -87.630187, 737, 0.00, 282.30, 317.71, 335, 205.61, 49.69, 104, 104, 11.31, 1680
4155.24N, 08737.81W, 41.920806, -87.630187, 360, 0.00, 282.30, 298.54, 353, 205.61, 49.69, 106, 104, 11.31, 1692
4155.24N, 08737.81W, 41.920806, -87.630187, 690, 0.00, 282.30, 282.70, 25, 205.61, 49.69, 75, 104, 11.31, 1703
4155.24N, 08737.81W, 41.920806, -87.630187, 500, 0.00, 282.30, 245.96, 23, 205.61, 49.69, 75, 104, 11.31, 1716
4155.24N, 08737.81W, 41.920806, -87.630187, 121, 0.00, 282.30, 235.32, 13, 205.61, 49.69, 75, 104, 11.31, 1729
4155.24N, 08737.81W, 41.920806, -87.630187, 739, 0.00, 282.30, 237.02, 17, 205.61, 49.69, 76, 104, 11.31, 1741
4155.24N, 08737.81W, 41.920799, -87.630226, 418, 0.90, 256.70, 222.52, 10, 202.41, 47.27, 99, 104, 11.31, 1752
4155.24N, 08737.81W, 41.920799, -87.630233, 991, 1.00, 256.40, 254.64, 7, 202.41, 47.27, 99, 104, 11.31, 1765
4155.24N, 08737.81W, 41.920799, -87.630233, 615, 1.30, 262.40, 286.19, 351, 202.41, 47.27, 99, 104, 11.31, 1778
4155.24N, 08737.81W, 41.920799, -87.630233, 852, 1.10, 290.10, 319.97, 334, 24155.24N, 08737.81W, 41.920799, -87.630241, 467, 0.00, 302.20, 322.05, 353, 201.77, 47.05, 105, 104, 11.32, 1813
4155.24N, 08737.81W, 41.920799, -87.630241, 1020, 0.00, 302.20, 305.90, 7, 201.77, 47.05, 74, 104, 11.31, 1822
4155.24N, 08737.81W, 41.920799, -87.630241, 639, 0.00, 302.20, 315.84, 339, 201.77, 47.05, 105, 104, 11.31, 1829
4155.24N, 08737.81W, 41.920799, -87.630249, 203, 0.00, 302.20, 324.87, 338, 201.22, 46.85, 104, 104, 11.32, 1840
01.22, 46.85, 106, 104, 11.31, 1852
01.22, 46.85, 106, 104, 11.31, 1864
.22, 46.85, 73, 104, 11.31, 1877
4155.24N, 08737.81W, 41.920799, -87.630249, 258, 0.00, 302.20, 335.83, 345, 201.22, 46.85, 104, 104, 11.31, 1887
4155.24N, 08737.81W, 41.920799, -87.630249, 859, 0.00, 302.20, 343.76, 335, 201.22, 46.85, 103, 104, 11.32, 1897
4155.24N, 08737.81W, 41.920799, -87.630249, 360, 0.00, 302.20, 342.15, 296, 201.22, 46.85, 98, 91, 11.31, 1905
4155.24N, 08737.81W, 41.920799, -87.630249, 979, 0.00, 302.20, 342.83, 308, 201.22, 46.85, 100, 91, 11.31, 1917
4155.24N, 08737.81W, 41.920799, -87.630249, 580, 0.00, 302.20, 326.45, 299, 201.22, 46.85, 98, 91, 11.32, 1928
4155.24N, 08737.81W, 41.920799, -87.630249, 239, 0.00, 302.20, 341.87, 289, 201.22, 46.85, 98, 91, 11.31, 1941
4155.24N, 08737.81W, 41.920799, -87.630249, 819, 0.00, 302.20, 336.61, 290, 201.22, 46.85, 96, 91, 11.31, 1953
4155.24N, 08737.81W, 41.920799, -87.630249, 360, 0.00, 302.20, 351.15, 289, 201.22, 46.85, 96, 91, 11.31, 1966
4155.24N, 08737.81W, 41.920799, -87.630249, 997, 0.00, 302.20, 1.84, 293, 201.22, 46.85, 98, 91, 11.31, 1978
4155.24N, 08737.81W, 41.920799, -87.630249, 619, 0.00, 302.20, 16.00, 287, 201.22, 46.85, 98, 91, 11.31, 1991
1.22, 46.85, 98, 91, 11.31, 2015
4155.24N, 08737.81W, 41.920799, -87.630249, 497, 0.00, 302.20, 26.03, 284, 201.22, 46.85, 98, 91, 11.31, 2028
4155.24N, 08737.81W, 41.920799, -87.630249, 196, 0.00, 302.20, 29.77, 290, 201.22, 46.85, 97, 91, 11.31, 2040
4155.24N, 08737.81W, 41.920799, -87.630249, 737, 0.00, 302.20, 27.65, 291, 201.22, 46.85, 99, 91, 11.31, 2051
4155.24N, 08737.81W, 41.920799, -87.630249, 330, 0.00, 302.20, 18.44, 271, 201.22, 46.85, 90, 91, 11.31, 2061
4155.24N, 08737.81W, 41.920799, -87.630249, 947, 0.00, 302.20, 358.16, 285, 201.22, 46.85, 96, 91, 11.31, 2072
4155.24N, 08737.81W, 41.920799, -87.630249, 697, 0.00, 302.20, 346.97, 295, 201.22, 46.85, 98, 91, 11.31, 2085
4155.24N, 08737.81W, 41.920799, -87.630249, 209, 0.00, 302.20, 353.18, 327, 201.22, 46.85, 103, 91, 11.31, 2094
4155.24N, 08737.81W, 41.920799, -87.630249, 768, 0.00, 302.20, 358.78, 300, 201.22, 46.85, 99, 91, 11.31, 2103
4155.24N, 08737.81W, 41.920799, -87.630249, 1382, 0.00, 302.20, 4.53, 266, 201.22, 46.85, 90, 80, 11.32, 2111
4155.24N, 08737.81W, 41.920799, -87.630249, 780, 0.00, 302.20, 355.50, 346, 201.22, 46.85, 105, 108, 11.31, 2114
4155.24N, 08737.81W, 41.920799, -87.630249, 815, 0.00, 302.20, 326.66, 343, 201.22, 46.85, 105, 108, 11.31, 2126
4155.24N, 08737.81W, 41.920799, -87.630249, 246, 0.00, 302.20, 313.96, 27, 201.22, 46.85, 75, 108, 11.32, 2136
4155.24N, 08737.81W, 41.920799, -87.630249, 930, 0.00, 302.20, 321.47, 0, 201.22, 46.85, 73, 108, 11.31, 2148
4155.24N, 08737.81W, 41.920799, -87.630249, 498, 0.00, 302.20, 333.85, 356, 201.22, 46.85, 107, 108, 11.31, 2159
4155.24N, 08737.81W, 41.920799, -87.630249, 121, 0.00, 302.20, 332.81, 347, 201.22, 46.85, 106, 108, 11.32, 2169
4155.24N, 08737.81W, 41.920799, -87.630249, 199, 0.00, 302.20, 1.21, 356, 201.22, 46.85, 107, 108, 11.31, 2190
